age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
27.571461654336993,4,733867.2680968115,9,0,2,3,1,0,0.0,0.0,45.0,1,0
33.0,4,96682.00912864959,13,2,3,1,0,0,0.0,0.0,55.0,1,0
62.0,4,225742.2087074588,3,2,2,1,1,0,0.0,0.0,40.0,1,0
21.0,4,211898.2040068987,10,0,2,3,0,1,0.0,0.0,30.0,1,0
55.0,4,98787.92975830151,9,-1,2,2,1,1,0.0,0.0,20.0,1,0
18.267528080926816,4,342444.05067903036,9,0,2,3,0,0,0.0,0.0,25.0,1,0
26.0,4,168119.79530068356,13,0,7,3,0,0,0.0,0.0,40.0,1,0
23.0,4,226869.25123761967,10,0,3,3,0,1,0.0,0.0,20.0,1,0
32.0,5,258069.89985666913,10,2,3,1,0,0,0.0,0.0,70.0,1,0
39.0,5,110807.86190905649,10,-1,2,2,0,1,0.0,0.0,40.0,1,0
18.0,4,204033.4892810056,8,0,3,3,0,1,0.0,0.0,20.0,1,0
31.0,4,52146.146947390655,10,0,2,3,0,1,0.0,0.0,40.0,1,0
72.22429473201534,4,301889.1496358993,13,2,2,1,0,0,0.0,0.0,20.0,1,0
30.0,4,179100.14974824668,3,0,2,0,0,0,0.0,0.0,40.0,1,0
36.0,2,38980.13919587482,13,2,6,1,0,1,0.0,0.0,22.0,1,2
46.0,4,388513.76411080745,9,2,2,1,1,0,0.0,0.0,40.0,1,0
37.0,4,116940.970194354,13,0,6,-1,0,1,0.0,0.0,40.0,1,0
27.0,2,44438.416174392856,13,2,6,1,0,0,0.0,0.0,40.0,1,0
75.87946036660429,4,239487.65698796077,9,2,2,1,0,0,0.0,0.0,40.0,1,0
19.0,4,162120.32284382125,6,2,2,-1,0,0,0.0,0.0,40.0,1,0
36.0,2,211386.60745822606,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
81.8060163006148,4,103395.26730521105,5,-1,1,0,1,1,1825.4115606085809,0.0,5.478880983283013,1,0
44.0,4,179848.1270228489,9,-1,2,0,0,0,0.0,0.0,60.0,1,0
47.0,4,123905.23030942584,9,2,4,1,0,0,0.0,0.0,70.0,1,0
52.0,4,123876.98640299558,11,-1,3,2,0,1,0.0,0.0,40.0,1,0
27.0,4,161001.44387153647,9,2,3,1,0,0,0.0,1975.1428299893912,45.0,1,0
23.0,4,377775.6608688765,9,2,2,1,0,0,0.0,0.0,50.0,1,0
39.0,5,187015.41023397102,13,2,3,1,0,0,0.0,0.0,20.0,1,0
40.0,4,501291.1011012093,13,2,6,1,0,0,0.0,0.0,30.0,1,0
31.0,4,39466.26464401341,9,0,3,0,0,1,0.0,0.0,40.0,1,0
46.0,4,181533.46798277606,13,-1,3,0,0,1,0.0,0.0,60.0,1,0
47.0,4,45264.50544021248,9,2,2,1,0,0,0.0,0.0,45.0,1,0
31.0,4,342111.4549522985,9,2,3,1,0,0,0.0,0.0,40.0,1,0
37.0,4,106395.45575726825,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
67.0,4,213460.86441904135,9,2,2,1,0,0,0.0,0.0,4.0,1,0
43.0,4,164171.549297997,9,2,2,1,0,0,0.0,1976.9179239560196,50.0,1,0
30.0,4,359784.1315172777,9,2,2,1,0,0,0.0,0.0,40.0,1,0
36.0,4,29701.77207540643,10,2,2,1,0,0,4064.0,0.0,24.0,1,0
20.0,4,240845.17076223512,10,0,2,3,0,0,0.0,0.0,35.0,1,0
25.0,4,120945.6216192008,13,0,7,3,0,0,0.0,0.0,40.0,1,0
34.0,4,189810.67895437506,9,-1,3,2,0,1,0.0,0.0,35.0,1,0
24.0,4,199304.27183489688,12,0,3,0,0,0,0.0,0.0,40.0,1,0
57.0,1,175154.68210859416,10,-1,6,0,0,1,0.0,0.0,35.0,1,0
24.0,4,175991.5182456943,12,0,3,0,0,0,0.0,0.0,40.0,1,0
40.0,4,424187.4224980521,9,2,1,1,0,0,0.0,0.0,30.0,1,0
29.0,4,184607.21606520863,9,0,2,0,0,0,0.0,0.0,40.0,1,0
60.0,2,215126.66936086843,11,2,5,1,0,0,0.0,0.0,39.0,1,0
24.0,4,327352.8129960129,9,0,3,2,1,1,0.0,0.0,40.0,1,0
31.0,4,315062.3991705395,7,-1,2,2,0,1,0.0,0.0,40.0,1,0
38.0,5,244219.38804612405,10,2,3,1,0,0,0.0,0.0,40.0,1,0
29.0,4,206933.0233533324,9,0,5,2,0,1,0.0,0.0,40.0,0,0
31.0,4,357752.218614417,11,2,2,1,0,0,0.0,0.0,40.0,1,0
38.0,5,169120.96345111093,9,2,2,1,0,0,0.0,0.0,45.0,1,0
29.0,4,87904.82498100173,10,2,3,1,0,1,0.0,0.0,40.0,1,0
34.0,4,188309.30409664902,9,-1,2,0,0,1,0.0,0.0,35.0,1,0
30.0,5,242901.19370650567,13,0,5,0,0,0,0.0,0.0,40.0,1,0
43.0,4,88553.30803659148,10,-1,3,0,0,0,0.0,0.0,55.0,1,0
32.07738151020008,4,344217.25473539997,6,-1,2,0,0,0,0.0,0.0,40.0,1,0
18.0,4,148960.4121643663,6,0,2,3,0,0,0.0,0.0,16.0,1,0
42.0,4,170854.3701593411,9,0,2,3,0,1,0.0,0.0,40.0,1,0
31.0,4,270368.6029702572,3,0,1,2,0,1,0.0,0.0,32.0,0,0
38.0,4,198935.48007776606,11,-1,3,2,0,1,0.0,0.0,30.0,1,0
65.0,5,105037.10880271772,9,2,3,1,0,0,0.0,0.0,35.0,1,0
20.0,4,271255.5934847261,10,0,2,3,0,0,0.0,0.0,29.500620413773408,1,0
53.0,5,187705.0192983211,13,0,6,0,0,0,0.0,0.0,21.282987087297585,1,0
51.0,4,155589.0625793293,4,2,2,1,0,0,0.0,0.0,40.0,0,0
28.0,4,133400.68408664025,10,0,2,3,-1,0,0.0,2053.1476570714094,40.0,0,0
26.0,4,214120.9301732704,9,0,2,-1,0,0,0.0,0.0,40.0,0,0
63.78374577467206,4,59999.78232226531,9,-1,2,0,0,1,3049.935813718772,0.0,45.0,1,0
40.0,4,112792.32799942573,9,2,2,1,0,0,0.0,0.0,40.0,1,0
27.0,4,80508.97198350386,10,0,2,2,0,1,0.0,0.0,20.646949371112505,1,0
31.0,4,167434.43895415898,9,-1,2,3,0,0,0.0,0.0,40.0,1,0
57.0,3,306073.2660088475,12,-1,3,2,0,1,0.0,0.0,40.0,1,0
25.0,2,189951.55423637608,10,0,2,3,0,1,0.0,0.0,40.0,1,0
70.89127679654754,4,177506.24651133292,7,2,2,1,0,0,0.0,0.0,20.0,1,0
24.0,4,291447.80588544626,10,2,3,1,0,0,0.0,0.0,40.0,0,0
36.0,4,303775.40759880014,9,2,3,1,0,0,0.0,0.0,40.0,1,0
27.0,4,171852.8536762963,9,0,3,2,0,1,0.0,0.0,30.0,0,0
54.0,4,51822.4062169359,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
54.0,4,242101.67179672697,14,2,6,1,0,0,0.0,0.0,15.0,1,0
35.0,4,201014.7808044262,9,2,2,1,0,0,2637.334155494622,0.0,40.0,1,0
26.0,4,150714.21773852647,9,0,3,2,0,1,0.0,0.0,5.748214539853856,1,0
47.0,4,236464.156149247,14,-1,6,0,0,1,0.0,0.0,40.0,1,0
28.0,4,339661.46647759044,9,0,2,0,0,0,0.0,0.0,48.0,1,0
43.0,4,143073.73135200824,9,2,5,1,1,1,0.0,0.0,45.0,1,0
20.0,4,49568.95249778512,10,0,2,3,0,0,0.0,0.0,40.0,1,0
21.0,4,76299.7551379357,9,0,2,3,0,0,0.0,0.0,40.0,1,0
28.0,4,107469.56212620046,11,0,5,0,0,0,0.0,0.0,50.0,1,0
18.0,4,106217.03904322855,9,0,2,0,0,1,0.0,0.0,35.0,1,0
56.0,4,343720.24955304986,3,-1,2,0,0,0,0.0,0.0,40.0,1,0
26.0,1,142170.032583823,9,0,2,3,0,0,0.0,0.0,40.0,1,0
38.0,4,255356.99234207036,10,-1,2,2,1,1,0.0,0.0,40.0,1,0
19.0,4,364207.7017135181,9,0,2,3,0,1,0.0,0.0,20.0,1,0
57.0,5,30096.463259876826,9,2,2,1,0,0,0.0,0.0,20.0,1,0
26.0,4,347795.25921897165,6,-1,3,2,0,1,0.0,0.0,38.0,1,0
41.0,4,295762.9366128083,9,-1,1,0,0,0,0.0,0.0,50.0,1,0
17.0,4,82760.75085653852,5,0,2,3,0,0,0.0,0.0,19.564469975642496,1,0
37.0,4,316329.3894192486,7,-1,2,0,1,0,0.0,0.0,40.0,1,0
25.0,4,116779.04383229435,9,0,3,0,0,0,0.0,0.0,45.0,1,0
44.0,4,198205.55453354307,9,-1,3,0,0,0,0.0,0.0,40.0,1,0
18.0,4,201452.51174931484,10,0,2,-1,0,1,0.0,0.0,40.0,1,0
45.0,4,35546.24789646135,9,2,2,1,0,0,0.0,0.0,45.0,1,0
35.0,3,55815.185293123555,13,2,3,1,0,0,0.0,0.0,40.0,1,0
51.0,4,410122.15916214336,4,2,1,1,0,0,0.0,0.0,45.0,1,0
31.0,4,200925.30530036337,9,-1,2,2,0,1,0.0,0.0,40.0,0,0
42.0,5,187969.1114935341,10,-1,3,0,0,0,0.0,0.0,51.29738925600172,1,0
62.0,1,146651.63042446115,10,-1,7,2,0,1,0.0,0.0,40.0,1,0
33.0,4,138615.7733705566,7,2,2,1,0,0,0.0,0.0,40.0,1,0
26.0,4,186796.71019359882,9,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,4,108454.48243108563,9,2,2,1,0,0,0.0,0.0,40.0,1,0
24.0,1,302182.2345594556,13,0,7,0,0,1,0.0,0.0,40.0,1,0
29.0,4,270480.94294096157,13,0,3,0,0,0,0.0,0.0,56.1103231095966,1,0
42.0,4,138528.032143707,13,2,3,1,0,0,0.0,0.0,45.0,1,2
38.03767609264275,4,190127.49584534575,9,2,3,1,0,0,0.0,0.0,40.0,1,0
20.0,4,55705.20527299524,10,0,2,3,0,0,0.0,0.0,20.0,1,0
24.0,4,236404.30612947623,9,0,2,0,0,0,0.0,0.0,40.0,1,0
36.0,4,24694.29915500437,13,2,3,1,0,1,0.0,0.0,20.0,1,2
26.0,4,194902.32358571977,9,0,2,3,0,0,0.0,0.0,30.0,1,0
19.0,4,197889.80610562427,10,0,2,3,0,0,0.0,0.0,40.0,1,0
23.0,4,384058.9309222654,3,0,2,-1,0,0,0.0,0.0,40.0,0,0
26.0,4,212495.48646182136,7,2,2,1,0,0,0.0,0.0,50.0,1,0
50.85344883230646,4,149109.6873411066,12,-1,7,2,0,1,0.0,0.0,40.0,1,0
28.0,4,274709.42450103484,6,0,2,2,1,1,0.0,0.0,40.0,1,0
42.0,4,117048.0064712684,9,2,3,1,0,0,0.0,0.0,40.0,1,0
56.0,4,118231.5266838088,11,-1,7,0,0,1,0.0,0.0,40.0,1,0
58.0,4,286844.9974981241,9,-1,4,0,0,0,0.0,0.0,40.0,1,0
19.0,4,191731.1912073514,9,0,2,3,0,0,0.0,0.0,40.0,1,0
48.0,4,35089.36208577973,9,-1,3,2,0,0,0.0,0.0,40.0,1,0
35.0,4,25513.6566993784,10,0,2,0,0,1,0.0,0.0,24.64713359491118,1,0
34.0,4,352748.0188729172,13,-1,7,2,0,0,0.0,0.0,48.0,1,0
19.0,4,178568.8396251645,9,2,2,-1,0,1,0.0,0.0,40.0,1,0
46.0,4,132996.9785731233,13,-1,7,2,1,1,0.0,0.0,35.0,1,0
19.0,4,474540.0810143985,9,0,3,3,1,1,0.0,0.0,40.0,1,0
28.0,4,197156.82577118647,13,2,6,1,0,0,0.0,0.0,40.0,1,0
35.0,4,41047.14335275523,9,2,3,1,0,1,0.0,0.0,35.0,1,0
41.0,2,249627.0796436017,13,2,4,1,0,0,0.0,0.0,40.0,1,1
17.0,4,194649.45611748635,5,0,3,3,0,0,0.0,0.0,10.0,1,0
23.0,4,190602.53630582028,10,0,3,0,0,0,0.0,0.0,55.0,1,0
30.0,4,266565.58392644447,10,-1,3,2,1,1,0.0,0.0,40.0,1,0
37.0,4,309565.4022501655,6,2,3,1,1,1,0.0,0.0,40.0,1,0
27.0,5,162707.16993636492,9,2,2,1,0,0,0.0,0.0,40.0,1,0
57.0,4,454489.771572255,10,2,2,1,0,0,0.0,0.0,40.0,1,0
50.0,4,203953.42980739372,7,-1,2,2,0,1,0.0,0.0,40.0,1,0
49.67934821706985,4,233227.32517989344,10,0,2,0,0,0,0.0,0.0,40.0,1,0
55.0,4,145744.81887978004,9,2,2,1,0,0,0.0,0.0,45.0,0,0
26.0,4,354002.5779313058,13,0,7,0,1,0,0.0,0.0,40.0,1,0
17.0,1,178365.27999522208,7,0,3,3,0,1,0.0,0.0,8.0,1,0
23.0,4,234653.35215066062,4,0,1,2,0,0,0.0,0.0,35.0,1,0
26.0,4,287460.7518833854,13,0,3,0,0,1,0.0,0.0,46.0,1,0
23.0,4,478193.8442216495,3,2,2,1,0,0,0.0,0.0,40.0,0,0
51.0,5,120605.93668825443,9,2,3,1,0,0,0.0,0.0,40.0,1,0
33.0,4,183646.0840639695,9,0,2,3,1,0,0.0,0.0,40.0,1,0
40.0,4,296070.10985484533,12,-1,2,2,0,1,0.0,0.0,40.0,1,0
39.0,4,248445.59886080268,13,2,6,1,0,0,0.0,0.0,50.0,1,1
34.0,4,66280.46768588315,10,-1,3,3,0,0,2174.0,0.0,62.39527623631507,1,0
31.0,4,189885.77227177125,9,2,2,1,0,0,0.0,0.0,40.0,1,0
60.0,4,420330.13879395096,9,-1,3,2,0,1,0.0,0.0,20.0,1,0
22.0,4,165988.43625298262,10,0,3,3,0,0,0.0,0.0,40.0,1,0
18.0,4,324052.5066068002,7,0,2,3,0,0,0.0,0.0,24.0,1,0
33.0,4,112647.63562816319,9,0,2,3,0,0,0.0,0.0,40.0,1,0
32.0,1,181307.09418974805,13,2,7,1,0,0,0.0,0.0,50.0,1,0
19.0,4,54122.9323920146,9,0,2,3,0,0,0.0,0.0,47.63433672538448,1,0
28.0,1,186819.1787600328,9,0,7,3,1,1,0.0,0.0,40.0,1,0
44.0,4,200629.26199524594,9,2,2,1,0,0,0.0,0.0,40.0,1,0
54.313551988943196,4,119873.19099615382,9,0,3,0,0,1,92032.36514596017,0.0,44.0,1,2
22.0,4,202940.3277013051,9,0,3,0,0,1,0.0,0.0,40.0,1,0
40.0,4,266038.0943212482,14,2,3,1,-1,0,0.0,0.0,45.0,0,0
37.0,4,183721.84478563003,9,-1,3,2,0,1,0.0,0.0,50.04076070854416,1,0
26.0,4,356147.04077980557,9,0,2,0,0,0,0.0,0.0,40.0,1,0
20.0,4,199569.99284240243,10,0,4,0,0,0,0.0,0.0,40.0,1,0
22.0,4,249775.55244310523,9,0,2,0,0,0,0.0,0.0,40.0,1,0
43.0,4,331891.23566778447,4,-1,2,0,0,0,0.0,0.0,40.0,0,0
30.7513490448051,2,237933.33495058765,10,2,3,1,0,0,0.0,0.0,40.0,1,0
50.15834627408687,4,102245.96749514813,9,2,2,1,-1,0,0.0,0.0,12.0,0,0
43.0,2,220239.5291861557,11,2,5,1,0,0,0.0,0.0,40.0,1,0
41.0,4,117228.49133330629,9,0,5,0,0,0,0.0,0.0,40.0,1,0
24.0,4,282928.56695632346,12,0,2,0,0,0,0.0,0.0,40.0,1,0
37.0,4,149909.99071139615,9,2,7,1,0,0,0.0,0.0,40.0,1,0
48.0,4,53130.315479640536,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
41.0,4,115399.86715375644,11,-1,3,2,0,1,0.0,0.0,44.0,1,0
37.0,5,188652.10950983636,9,2,3,1,0,0,0.0,0.0,40.0,1,0
46.0,4,133159.6874882772,10,-1,2,2,0,0,0.0,0.0,55.0,1,0
59.0,4,200512.21148487355,12,2,3,1,0,0,0.0,0.0,25.0,1,0
31.0,4,694000.3480900608,13,2,6,1,0,0,0.0,0.0,40.0,1,0
23.0,4,165844.42047840098,13,0,3,3,0,0,0.0,0.0,40.0,1,0
59.0,4,192531.6351639515,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
19.967396207449262,2,212211.98468043076,9,0,4,3,0,0,0.0,0.0,40.0,1,0
33.0,4,242977.65612118342,10,-1,3,0,0,0,0.0,1602.0,45.0,1,0
27.0,4,37077.2204210524,11,2,2,1,0,0,0.0,0.0,40.0,1,0
24.0,4,53181.76571458623,9,-1,2,3,-1,1,0.0,0.0,4.1949854659715875,1,0
32.0,4,115572.96332071382,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
58.0,4,178584.21853718636,10,-1,7,2,0,1,0.0,0.0,40.0,1,0
46.0,4,91707.41720436825,7,-1,2,0,0,1,0.0,0.0,40.0,0,0
22.0,4,343215.35429668403,9,0,2,0,0,1,0.0,0.0,25.92394369346426,1,0
25.0,4,33598.87648283696,10,0,6,0,0,0,0.0,0.0,40.0,1,0
24.0,4,198074.3777108236,10,0,7,3,0,0,0.0,0.0,60.0,1,0
35.0,4,188801.14356075015,9,-1,2,3,0,0,0.0,0.0,40.0,1,0
26.0,4,323549.50170765445,9,0,3,3,0,0,0.0,0.0,48.0,1,0
42.0,4,215834.12983903196,9,2,2,1,0,0,0.0,0.0,40.0,1,0
20.0,4,545808.9831094601,9,0,2,3,1,0,0.0,0.0,40.0,1,0
17.0,4,107907.52005925415,7,0,1,-1,0,1,0.0,0.0,20.0,1,0
45.0,4,204627.28863744592,9,-1,2,2,0,1,0.0,0.0,35.0,1,0
44.0,4,282770.4829928447,9,-1,5,2,0,1,0.0,0.0,40.0,1,0
29.0,4,279696.66902306513,9,2,3,1,0,0,0.0,0.0,50.0,1,0
19.0,4,200352.74525624918,10,0,3,3,-1,1,0.0,0.0,20.0,0,0
20.0,4,290955.0767482954,9,0,2,3,1,1,0.0,0.0,20.0,1,0
49.0,4,169986.97746748265,14,0,3,0,0,1,0.0,0.0,40.0,1,0
25.0,4,213270.42114258648,9,0,3,0,0,1,0.0,0.0,40.0,1,0
56.0,4,105158.0275734633,8,0,2,0,1,1,0.0,0.0,40.0,1,0
68.0,4,187349.2705227839,9,2,2,1,0,0,2128.2354326104983,0.0,16.0,1,0
36.0,4,94614.9897915634,13,2,5,1,0,0,0.0,0.0,35.0,1,0
36.0,4,169589.65042865166,6,2,2,1,-1,0,0.0,0.0,40.0,0,0
39.0,4,109433.22821294035,13,0,6,0,0,1,0.0,0.0,40.0,1,0
19.0,4,258747.20608570316,10,0,2,3,0,0,0.0,0.0,24.0,1,0
38.0,4,98388.2574044481,9,2,2,1,0,0,0.0,0.0,40.0,1,0
18.0,4,205036.42474190358,10,0,3,3,0,1,0.0,0.0,40.0,1,0
26.0,4,184884.63998036765,10,-1,2,0,0,1,0.0,0.0,35.0,1,0
52.0,4,291697.34718857385,10,2,3,1,0,0,0.0,0.0,40.0,1,0
38.0,4,240021.82092307892,13,2,6,1,0,0,0.0,0.0,52.0,1,2
46.0,4,264327.8691575029,9,2,2,1,0,0,5013.0,0.0,60.0,1,0
19.0,4,184919.67587186515,9,0,2,-1,0,1,0.0,0.0,21.24021283701742,1,0
43.0,4,217365.92486991404,10,-1,3,2,1,1,0.0,0.0,40.0,1,0
22.0,4,162408.9658834948,9,0,2,3,0,0,0.0,0.0,40.0,1,0
35.0,4,116034.56875506426,9,0,2,0,0,0,0.0,0.0,40.0,1,0
47.0,4,223331.1694906849,10,-1,3,0,0,1,0.0,0.0,71.83615141906763,1,0
64.0,5,164926.55675753803,10,2,1,1,0,0,0.0,0.0,30.0,1,0
38.0,4,334993.8786310944,9,0,2,3,0,0,0.0,0.0,60.0,1,0
43.0,4,83951.58610848394,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
29.0,4,71127.94810452283,9,2,3,1,0,0,0.0,0.0,40.0,1,0
43.0,4,195227.7721878691,9,2,2,1,-1,0,0.0,0.0,40.0,0,0
27.0,4,215104.69525368657,10,0,2,2,-1,1,0.0,0.0,35.0,1,0
57.0,4,240198.74327677494,11,2,2,1,0,0,0.0,0.0,35.0,1,0
27.0,4,75706.5454205955,4,2,3,1,-1,1,0.0,0.0,49.18327515393162,0,0
21.0,4,184216.54193060502,10,0,2,3,0,0,0.0,0.0,35.0,1,0
41.0,3,124830.57283351626,10,-1,3,0,0,1,0.0,0.0,35.0,1,0
21.0,4,89089.98082963013,10,0,3,0,0,0,0.0,0.0,40.0,1,0
29.0,4,105303.52721448184,9,0,2,3,0,0,0.0,0.0,20.0,1,0
51.0,4,114967.27213949212,9,-1,2,2,0,1,0.0,0.0,45.0,1,0
30.0,4,78837.43147490139,10,0,3,0,0,1,0.0,0.0,40.0,1,0
62.0,6,203617.30600248437,13,2,6,1,0,0,0.0,0.0,40.0,1,0
55.0,3,159058.1757613914,13,2,3,1,0,0,0.0,0.0,35.0,1,0
52.0,4,128669.69519588051,13,2,3,1,0,0,0.0,0.0,40.0,1,0
19.0,4,175146.8490770201,9,0,3,0,0,1,0.0,0.0,32.0,1,0
44.01173862186457,1,108985.44594437497,14,2,7,1,0,0,0.0,0.0,50.0,1,0
19.0,4,234071.8098311436,10,0,2,3,0,0,0.0,0.0,35.0,1,0
20.0,4,109376.69927387965,7,0,2,-1,0,0,0.0,0.0,40.0,0,0
29.0,4,310627.6615440585,10,2,6,3,0,0,0.0,0.0,40.0,1,0
25.0,4,334848.9573764577,4,2,2,1,0,0,0.0,0.0,40.0,0,0
49.0,4,171491.08981698586,10,2,2,1,0,0,0.0,0.0,50.0,1,0
27.0,4,162266.67156356323,9,0,3,0,0,1,0.0,0.0,50.0,1,0
43.0,4,54387.49568240328,11,-1,3,0,0,1,0.0,0.0,30.0,1,0
24.0,2,180325.8712840517,13,0,7,0,0,1,0.0,0.0,20.0,1,0
24.0,4,192885.08079261295,9,0,3,0,0,0,0.0,0.0,42.0,1,0
40.0,4,191611.0263545693,15,0,7,0,0,1,0.0,0.0,40.0,1,0
26.0,1,278899.4527175766,13,0,7,0,0,1,0.0,0.0,40.0,1,0
31.0,5,237918.7109401134,14,0,1,3,0,0,0.0,0.0,99.0,1,0
47.0,5,56853.43735975459,13,2,6,1,0,0,0.0,0.0,50.0,1,0
60.0,4,195904.25126598953,10,-1,2,0,0,1,0.0,0.0,40.0,1,0
23.0,4,207713.305515959,9,0,2,0,0,0,0.0,0.0,40.0,1,0
53.0,4,96380.25366805798,6,-1,2,0,0,0,0.0,0.0,30.0,1,0
38.0,4,145376.366906617,9,2,2,1,0,0,0.0,0.0,50.0,1,0
21.0,4,215058.0537954809,10,0,2,3,0,1,0.0,0.0,45.0,1,0
30.0,4,214534.72486261497,9,0,2,3,0,0,0.0,0.0,35.0,1,0
38.0,4,144899.75151465458,11,0,7,0,0,1,0.0,0.0,40.0,1,0
25.0,4,139006.49013523554,9,2,3,1,-1,1,0.0,0.0,40.0,1,0
43.0,4,129812.97621173032,10,-1,3,0,1,1,0.0,0.0,40.0,1,0
27.0,4,413493.0110984367,10,0,3,0,0,1,0.0,0.0,40.0,1,0
49.961459203931085,4,177951.6646965714,9,2,2,1,0,0,0.0,0.0,40.0,1,0
66.26598602513445,4,165182.52698010544,9,0,3,0,0,1,0.0,0.0,32.0,1,0
51.0,5,214486.52618340007,9,2,2,1,0,0,0.0,0.0,60.0,1,0
31.0,4,206293.17786713847,6,0,3,2,0,1,0.0,0.0,40.0,1,0
25.0,4,159627.73579056823,7,0,3,0,0,1,0.0,0.0,40.0,1,0
23.0,4,239928.16209363542,9,0,3,0,0,0,0.0,0.0,40.0,1,0
27.0,4,132636.88057209132,13,0,6,3,0,0,0.0,0.0,48.0,1,0
32.0,2,184326.86516361273,9,0,3,2,0,1,0.0,0.0,40.0,1,0
28.0,4,188952.33297844784,13,0,6,3,0,1,0.0,0.0,40.0,1,0
17.0,4,235927.37913920652,7,0,2,3,1,0,0.0,0.0,27.932402687707075,1,0
37.0,4,175558.18999015144,6,2,2,1,0,0,0.0,0.0,65.0,1,0
23.0,4,96062.3465650949,10,0,7,3,0,0,0.0,0.0,55.0,1,0
22.0,4,165454.78968904345,10,2,2,1,0,0,0.0,0.0,56.0,1,0
26.0,4,132414.19907273687,10,0,3,3,0,0,0.0,0.0,27.48925168348458,1,0
29.0,4,124610.54102888034,9,2,2,1,0,0,0.0,0.0,40.0,1,0
21.0,4,102199.26656074013,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
25.0,4,274202.44919988717,9,2,3,1,0,1,3427.9198604596395,0.0,38.0,1,0
18.0,4,109830.25933387244,10,0,3,3,0,0,0.0,0.0,25.0,1,0
55.0,4,148063.40207193588,9,2,3,1,0,0,0.0,0.0,40.0,1,0
55.0,4,230409.75844496387,9,2,2,1,0,0,0.0,0.0,40.0,1,1
66.715094471442,4,119040.87680188923,9,2,3,1,-1,0,0.0,0.0,40.0,0,0
24.0,4,203011.51226807898,10,2,2,1,0,0,0.0,0.0,30.0,1,0
33.0,4,33668.924703442586,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
37.0,4,237555.42265630138,11,-1,7,0,0,0,0.0,0.0,40.0,1,0
23.087643364398154,4,255192.9717296353,10,0,2,3,0,1,0.0,0.0,48.0,1,0
39.0,4,298075.9461623328,7,2,3,1,0,0,0.0,0.0,40.0,1,0
23.0,4,146820.11251115034,10,0,7,3,-1,0,0.0,0.0,40.0,0,0
23.0,4,445365.1192190624,4,2,1,1,0,0,0.0,0.0,46.0,1,0
30.0,4,91285.15059559414,9,-1,2,0,-1,0,0.0,0.0,35.0,0,0
27.0,4,187162.42539778363,13,2,7,1,0,0,0.0,0.0,40.0,1,0
29.0,4,200985.48525086456,10,-1,7,0,0,1,0.0,0.0,38.0,1,0
30.0,4,218254.58270490024,9,2,3,1,0,0,0.0,0.0,40.0,1,0
27.0,4,123735.06987653732,9,2,3,1,0,0,0.0,0.0,40.0,1,0
19.0,4,362339.8050820511,10,0,3,3,0,0,0.0,0.0,24.153001297481314,1,0
33.52741260049222,5,227964.9227243192,13,2,3,1,0,0,0.0,0.0,48.0,1,0
26.0,4,287709.18150097877,6,-1,2,0,0,0,0.0,0.0,40.0,1,0
29.0,4,110256.75116075877,5,0,3,3,0,1,0.0,0.0,30.0,1,0
28.0,4,197005.62830060988,10,0,5,-1,0,1,0.0,0.0,16.0,1,0
29.0,4,39076.99708743588,13,2,7,1,0,0,0.0,0.0,28.0,1,0
48.0,4,328071.83992873994,9,2,6,1,0,0,0.0,0.0,40.0,1,0
57.0,4,471915.5753340891,5,-1,2,2,0,1,0.0,0.0,40.0,1,0
45.0,1,147158.0933129595,9,0,3,3,0,1,0.0,0.0,40.0,1,0
20.0,4,244259.7028559291,10,0,3,3,0,1,0.0,0.0,15.0,1,0
27.0,4,395990.93470106815,13,0,2,0,-1,0,0.0,0.0,40.0,0,0
39.0,4,126749.893703618,9,2,7,1,0,0,0.0,0.0,40.0,1,0
50.0,4,76920.48011380517,10,2,2,1,0,0,0.0,0.0,45.0,1,0
19.0,4,29220.93733684001,10,0,2,0,0,1,0.0,0.0,25.0,1,0
34.0,4,30801.52872682311,13,0,6,0,0,1,0.0,0.0,54.0,1,0
24.0,4,366781.17882791435,13,0,3,0,0,0,0.0,0.0,50.0,1,0
50.809734184367215,4,45673.42712937856,13,2,3,1,0,0,0.0,0.0,45.0,1,2
56.0,4,81588.75389279689,8,2,2,1,0,0,0.0,0.0,40.0,1,0
38.0,4,197289.3088734575,6,-1,2,0,0,0,0.0,0.0,40.0,1,0
32.0,4,68705.04162702592,9,0,3,0,1,0,0.0,0.0,40.0,1,0
25.0,4,48957.46944259121,13,0,3,0,0,0,0.0,0.0,15.77694050307959,1,0
23.0,2,243486.27361715896,13,0,7,0,0,0,0.0,0.0,12.040661452069445,1,0
20.0,4,68944.52014036659,10,0,2,3,0,0,0.0,0.0,12.039685453247069,1,0
40.0,4,129489.94196095943,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
