age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
35.0,4.0,187227.0,12.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0
46.0,4.0,188784.0,12.0,0.0,6.0,1.0,1.0,1.0,59.0,0.0,40.0,1.0,0.0
35.0,4.0,117745.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,44.0,1.0,0.0
24.0,4.0,154079.0,8.0,1.0,2.0,3.0,1.0,0.0,40.0,0.0,47.0,1.0,0.0
53.0,4.0,143976.0,9.0,3.0,1.0,2.0,0.0,0.0,1.0,1598.0,40.0,0.0,0.0
21.0,4.0,167439.0,11.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,20.0,1.0,0.0
27.0,4.0,352371.0,5.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,31.0,0.0,0.0
27.0,4.0,244500.0,6.0,0.0,1.0,1.0,1.0,0.0,24.0,0.0,51.0,1.0,0.0
18.0,4.0,331656.0,6.0,1.0,1.0,3.0,1.0,1.0,20.0,0.0,20.0,1.0,0.0
41.0,4.0,70270.0,1.0,2.0,2.0,3.0,1.0,0.0,13.0,0.0,40.0,1.0,0.0
27.0,2.0,162063.0,9.0,1.0,5.0,3.0,1.0,1.0,5.0,0.0,40.0,1.0,0.0
47.0,4.0,126762.0,8.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
28.0,4.0,194601.0,8.0,1.0,2.0,3.0,1.0,0.0,34.0,0.0,35.0,1.0,0.0
35.0,4.0,236047.0,5.0,1.0,2.0,3.0,1.0,1.0,6.0,0.0,36.0,1.0,0.0
20.0,4.0,103637.0,9.0,1.0,2.0,3.0,1.0,0.0,1.0,1856.0,30.0,1.0,0.0
56.0,4.0,171660.0,3.0,3.0,1.0,2.0,1.0,0.0,100.0,0.0,40.0,1.0,0.0
24.0,4.0,204824.0,8.0,3.0,1.0,2.0,1.0,0.0,11.0,0.0,67.0,1.0,0.0
44.0,4.0,151930.0,8.0,0.0,6.0,1.0,1.0,0.0,16.0,0.0,60.0,1.0,0.0
53.0,4.0,271987.0,1.0,3.0,1.0,2.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
32.0,4.0,152691.0,4.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
23.0,4.0,134083.0,12.0,1.0,2.0,3.0,1.0,0.0,10.0,0.0,21.0,0.0,0.0
58.0,4.0,158280.0,8.0,0.0,2.0,3.0,1.0,1.0,19.0,0.0,40.0,1.0,0.0
68.0,4.0,260584.0,8.0,1.0,2.0,0.0,1.0,1.0,466.0,0.0,40.0,1.0,0.0
23.0,4.0,218596.0,1.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,40.0,1.0,0.0
19.0,4.0,81159.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,40.0,1.0,0.0
51.0,4.0,146041.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,45.0,1.0,0.0
19.0,4.0,83695.0,8.0,1.0,2.0,3.0,1.0,1.0,59.0,0.0,1.0,1.0,0.0
51.0,4.0,149492.0,8.0,1.0,5.0,3.0,1.0,0.0,41.0,0.0,40.0,1.0,0.0
35.0,4.0,249295.0,11.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
43.0,4.0,432411.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
55.0,4.0,220195.0,8.0,3.0,1.0,2.0,1.0,0.0,3.0,1689.0,40.0,1.0,0.0
23.0,4.0,90760.0,8.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,40.0,1.0,0.0
35.0,4.0,181708.0,8.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
66.0,4.0,143510.0,8.0,0.0,2.0,1.0,1.0,1.0,39.0,0.0,38.0,1.0,0.0
33.0,4.0,180741.0,8.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
41.0,4.0,96903.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,0.0
36.0,2.0,41806.0,9.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
23.0,4.0,317775.0,12.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,48.0,0.0,0.0
45.0,4.0,91083.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,1891.0,32.0,1.0,0.0
44.0,4.0,301517.0,10.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,39.0,1.0,0.0
44.0,4.0,212035.0,9.0,0.0,2.0,3.0,1.0,0.0,5.0,0.0,40.0,1.0,0.0
34.0,4.0,53259.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,40.0,0.0,0.0
23.0,4.0,574390.0,12.0,1.0,1.0,3.0,1.0,0.0,12.0,0.0,40.0,1.0,0.0
41.0,2.0,158058.0,8.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,34.0,1.0,0.0
28.0,4.0,141407.0,8.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,39.0,1.0,0.0
51.0,5.0,271203.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,60.0,1.0,0.0
26.0,4.0,111900.0,13.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
20.0,4.0,249493.0,9.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0
43.0,4.0,167239.0,11.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
35.0,4.0,55737.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,60.0,1.0,0.0
46.0,4.0,134668.0,8.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0
40.0,4.0,209091.0,8.0,3.0,5.0,2.0,1.0,0.0,12.0,0.0,47.0,1.0,0.0
26.0,4.0,93108.0,8.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,40.0,1.0,0.0
20.0,4.0,363635.0,9.0,1.0,2.0,1.0,1.0,1.0,9.0,0.0,31.0,1.0,0.0
33.0,4.0,265731.0,14.0,3.0,1.0,2.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
42.0,2.0,72233.0,13.0,0.0,6.0,0.0,1.0,0.0,11.0,0.0,50.0,1.0,0.0
36.0,2.0,153099.0,13.0,3.0,2.0,2.0,1.0,0.0,5.0,0.0,45.0,1.0,2.0
48.0,4.0,183173.0,5.0,3.0,1.0,2.0,1.0,0.0,88.0,0.0,40.0,1.0,0.0
22.0,4.0,432087.0,9.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,37.0,1.0,0.0
23.0,4.0,228918.0,4.0,3.0,1.0,2.0,1.0,1.0,8.0,0.0,40.0,1.0,0.0
35.0,4.0,383107.0,12.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,60.0,1.0,0.0
33.0,4.0,142531.0,8.0,3.0,2.0,2.0,1.0,0.0,1184.0,0.0,40.0,1.0,0.0
41.0,4.0,229839.0,9.0,3.0,1.0,2.0,1.0,0.0,9.0,323.0,40.0,1.0,0.0
23.0,4.0,209677.0,14.0,1.0,6.0,1.0,1.0,0.0,15.0,0.0,20.0,1.0,0.0
25.0,4.0,265701.0,8.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
41.0,4.0,182769.0,8.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,34.0,1.0,0.0
37.0,4.0,209266.0,9.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,45.0,1.0,0.0
26.0,5.0,177194.0,8.0,1.0,1.0,3.0,1.0,0.0,28.0,0.0,8.0,1.0,0.0
30.0,4.0,349580.0,3.0,3.0,4.0,2.0,1.0,0.0,263.0,0.0,40.0,1.0,0.0
31.0,4.0,198333.0,9.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,21.0,1.0,0.0
65.0,4.0,155036.0,8.0,3.0,2.0,2.0,1.0,1.0,49.0,0.0,35.0,1.0,0.0
44.0,5.0,211545.0,2.0,0.0,1.0,1.0,1.0,0.0,57.0,2036.0,40.0,0.0,0.0
72.0,5.0,183233.0,9.0,0.0,2.0,1.0,1.0,0.0,16.0,0.0,37.0,1.0,0.0
21.0,4.0,196458.0,8.0,1.0,2.0,3.0,1.0,1.0,61.0,0.0,40.0,1.0,0.0
53.0,4.0,146441.0,10.0,3.0,1.0,2.0,1.0,0.0,10.0,0.0,49.0,1.0,0.0
44.0,4.0,281953.0,12.0,0.0,6.0,3.0,1.0,1.0,76.0,0.0,40.0,0.0,0.0
20.0,4.0,390662.0,8.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,40.0,0.0,0.0
19.0,4.0,156656.0,8.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
36.0,1.0,34268.0,9.0,1.0,6.0,1.0,1.0,1.0,86.0,0.0,50.0,1.0,0.0
24.0,4.0,245522.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
48.0,4.0,206370.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
46.0,1.0,91356.0,8.0,0.0,1.0,3.0,1.0,0.0,4.0,1725.0,66.0,1.0,0.0
29.0,4.0,225947.0,12.0,1.0,2.0,1.0,1.0,0.0,12.0,0.0,49.0,1.0,0.0
56.0,4.0,359406.0,9.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0
59.0,4.0,92550.0,8.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,45.0,1.0,0.0
44.0,2.0,188387.0,8.0,0.0,2.0,3.0,1.0,0.0,368.0,0.0,40.0,1.0,0.0
20.0,4.0,123354.0,9.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,20.0,1.0,0.0
34.0,4.0,36283.0,6.0,3.0,2.0,2.0,1.0,0.0,36.0,0.0,40.0,1.0,0.0
35.0,4.0,100132.0,9.0,0.0,2.0,3.0,1.0,0.0,5.0,0.0,40.0,1.0,0.0
49.0,4.0,201065.0,7.0,3.0,1.0,2.0,1.0,0.0,263.0,0.0,55.0,1.0,0.0
49.0,4.0,123024.0,1.0,3.0,3.0,2.0,1.0,0.0,674.0,0.0,54.0,1.0,2.0
55.0,4.0,146556.0,9.0,3.0,5.0,2.0,1.0,0.0,395.0,0.0,40.0,1.0,1.0
30.0,4.0,217842.0,9.0,3.0,5.0,2.0,1.0,0.0,154.0,0.0,40.0,1.0,0.0
68.0,4.0,189140.0,10.0,0.0,1.0,1.0,1.0,1.0,108.0,0.0,20.0,1.0,0.0
60.0,4.0,203830.0,8.0,1.0,5.0,1.0,1.0,0.0,7.0,0.0,40.0,1.0,0.0
27.0,4.0,276129.0,8.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,40.0,1.0,0.0
29.0,5.0,130092.0,12.0,1.0,1.0,1.0,1.0,0.0,131.0,0.0,43.0,1.0,0.0
25.0,4.0,152989.0,9.0,3.0,1.0,2.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
19.0,4.0,111877.0,9.0,1.0,1.0,3.0,0.0,1.0,10.0,0.0,20.0,1.0,0.0
41.0,1.0,97724.0,10.0,3.0,1.0,2.0,1.0,0.0,10.0,0.0,40.0,1.0,0.0
48.0,5.0,201562.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,1926.0,40.0,1.0,1.0
24.0,4.0,105782.0,8.0,1.0,1.0,0.0,1.0,0.0,10.0,1.0,40.0,1.0,0.0
32.0,4.0,104098.0,1.0,3.0,2.0,2.0,1.0,0.0,4093.0,0.0,40.0,1.0,0.0
33.0,4.0,135831.0,12.0,1.0,1.0,3.0,1.0,1.0,32.0,0.0,40.0,1.0,0.0
47.0,4.0,96736.0,9.0,0.0,1.0,1.0,1.0,0.0,65.0,0.0,45.0,1.0,0.0
32.0,4.0,277541.0,8.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
24.0,4.0,179881.0,12.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,40.0,0.0,0.0
23.0,4.0,187078.0,12.0,1.0,5.0,1.0,1.0,0.0,15.0,0.0,45.0,1.0,0.0
26.0,5.0,110970.0,9.0,1.0,1.0,3.0,1.0,0.0,14.0,0.0,41.0,1.0,0.0
29.0,2.0,141616.0,12.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
27.0,4.0,311877.0,8.0,3.0,2.0,2.0,1.0,0.0,20.0,0.0,40.0,1.0,0.0
30.0,4.0,42556.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
19.0,4.0,197137.0,5.0,1.0,2.0,3.0,1.0,0.0,37.0,0.0,40.0,1.0,0.0
31.0,4.0,275018.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0
25.0,4.0,212861.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,46.0,1.0,0.0
59.0,1.0,274190.0,12.0,0.0,2.0,1.0,1.0,0.0,94.0,0.0,20.0,0.0,0.0
25.0,4.0,203672.0,8.0,1.0,2.0,3.0,1.0,1.0,16.0,0.0,40.0,1.0,0.0
45.0,2.0,111271.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
49.0,4.0,64033.0,13.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,38.0,1.0,1.0
33.0,5.0,122736.0,6.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,40.0,0.0,0.0
43.0,4.0,199732.0,10.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,39.0,1.0,0.0
37.0,4.0,144285.0,8.0,0.0,1.0,3.0,1.0,1.0,11.0,0.0,45.0,1.0,0.0
17.0,4.0,173428.0,6.0,1.0,1.0,1.0,1.0,0.0,24.0,0.0,30.0,1.0,0.0
68.0,5.0,203614.0,8.0,3.0,1.0,2.0,1.0,0.0,45.0,0.0,29.0,1.0,0.0
30.0,2.0,150627.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
20.0,4.0,258749.0,8.0,3.0,1.0,2.0,1.0,1.0,223.0,0.0,29.0,1.0,0.0
60.0,4.0,123442.0,8.0,3.0,1.0,2.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
19.0,4.0,86145.0,8.0,1.0,1.0,3.0,1.0,0.0,13.0,0.0,21.0,1.0,0.0
19.0,4.0,120615.0,8.0,1.0,1.0,3.0,1.0,0.0,20.0,0.0,19.0,1.0,0.0
39.0,4.0,292406.0,12.0,3.0,1.0,2.0,1.0,0.0,7.0,0.0,39.0,1.0,0.0
42.0,4.0,173912.0,1.0,1.0,1.0,1.0,1.0,0.0,40.0,0.0,39.0,0.0,0.0
73.0,3.0,28273.0,13.0,0.0,6.0,1.0,0.0,0.0,19.0,0.0,15.0,1.0,0.0
48.0,4.0,146289.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
59.0,4.0,157920.0,8.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0
35.0,4.0,110012.0,12.0,0.0,6.0,3.0,1.0,1.0,8.0,0.0,40.0,1.0,0.0
28.0,4.0,165904.0,5.0,1.0,1.0,3.0,1.0,0.0,39.0,0.0,47.0,1.0,0.0
28.0,4.0,108942.0,9.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
46.0,4.0,97339.0,9.0,3.0,1.0,2.0,1.0,0.0,298.0,0.0,57.0,1.0,0.0
42.0,4.0,208466.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
33.0,4.0,186737.0,10.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,45.0,1.0,0.0
24.0,6.0,354194.0,11.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
17.0,2.0,124609.0,5.0,1.0,2.0,3.0,1.0,0.0,16.0,0.0,25.0,1.0,0.0
34.0,6.0,100373.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,60.0,1.0,0.0
62.0,5.0,117963.0,8.0,3.0,1.0,2.0,1.0,0.0,22.0,0.0,30.0,1.0,0.0
22.0,4.0,252160.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,43.0,1.0,0.0
42.0,4.0,169962.0,10.0,1.0,2.0,1.0,0.0,0.0,42.0,0.0,40.0,0.0,0.0
30.0,4.0,269375.0,5.0,3.0,6.0,2.0,1.0,0.0,75.0,0.0,50.0,1.0,0.0
48.0,1.0,180826.0,12.0,1.0,6.0,1.0,1.0,1.0,9.0,0.0,40.0,1.0,0.0
19.0,4.0,358456.0,8.0,1.0,2.0,3.0,1.0,0.0,4.0,0.0,40.0,0.0,0.0
36.0,4.0,157063.0,8.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,45.0,0.0,0.0
36.0,4.0,254179.0,9.0,3.0,1.0,2.0,1.0,0.0,21.0,0.0,40.0,0.0,0.0
51.0,4.0,120100.0,12.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,55.0,1.0,0.0
20.0,4.0,58637.0,9.0,1.0,1.0,3.0,1.0,1.0,7.0,0.0,12.0,1.0,0.0
29.0,4.0,231371.0,10.0,1.0,5.0,1.0,1.0,0.0,11.0,0.0,49.0,1.0,0.0
53.0,4.0,51353.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0
25.0,0.0,307755.0,9.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0
37.0,4.0,66053.0,8.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
30.0,4.0,275815.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
41.0,4.0,117375.0,8.0,0.0,2.0,3.0,1.0,0.0,20.0,0.0,41.0,1.0,0.0
63.0,4.0,227865.0,4.0,3.0,1.0,2.0,1.0,1.0,1365.0,0.0,24.0,1.0,0.0
51.0,4.0,168061.0,9.0,3.0,6.0,2.0,1.0,0.0,255.0,0.0,55.0,1.0,0.0
31.0,4.0,222548.0,9.0,1.0,2.0,1.0,1.0,0.0,14.0,0.0,51.0,1.0,0.0
47.0,2.0,395262.0,9.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
42.0,4.0,205855.0,8.0,0.0,1.0,1.0,1.0,0.0,48.0,0.0,34.0,1.0,0.0
56.0,4.0,128774.0,12.0,0.0,2.0,1.0,1.0,1.0,107.0,0.0,35.0,1.0,0.0
28.0,4.0,113050.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
33.0,4.0,258031.0,9.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
30.0,4.0,189636.0,9.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,40.0,1.0,0.0
58.0,4.0,30819.0,10.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
35.0,4.0,172440.0,8.0,0.0,1.0,3.0,1.0,0.0,30.0,0.0,45.0,1.0,0.0
36.0,4.0,94553.0,8.0,0.0,6.0,1.0,1.0,0.0,17260.0,0.0,36.0,1.0,0.0
27.0,4.0,172226.0,9.0,1.0,5.0,1.0,1.0,1.0,15.0,1749.0,40.0,1.0,0.0
21.0,1.0,167909.0,8.0,1.0,2.0,3.0,1.0,1.0,31.0,0.0,29.0,1.0,0.0
22.0,4.0,290024.0,9.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,40.0,1.0,0.0
58.0,4.0,222645.0,9.0,0.0,1.0,0.0,1.0,0.0,92.0,0.0,33.0,0.0,0.0
53.0,1.0,179403.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
51.0,1.0,38266.0,13.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,45.0,1.0,0.0
26.0,4.0,303099.0,2.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,39.0,1.0,0.0
35.0,4.0,140572.0,6.0,1.0,5.0,3.0,1.0,1.0,5.0,0.0,40.0,1.0,0.0
33.0,4.0,198684.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0,1.0,0.0
40.0,4.0,397661.0,4.0,3.0,1.0,2.0,1.0,0.0,10.0,0.0,40.0,1.0,0.0
28.0,4.0,118591.0,9.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,61.0,1.0,0.0
36.0,4.0,62046.0,12.0,1.0,6.0,1.0,1.0,0.0,41.0,0.0,40.0,1.0,0.0
46.0,5.0,236519.0,2.0,1.0,1.0,3.0,1.0,0.0,18.0,0.0,20.0,1.0,0.0
36.0,4.0,122496.0,8.0,0.0,2.0,3.0,1.0,1.0,8.0,0.0,40.0,1.0,0.0
27.0,4.0,73672.0,8.0,1.0,5.0,0.0,0.0,1.0,8.0,1647.0,45.0,1.0,0.0
46.0,4.0,265581.0,8.0,1.0,2.0,3.0,1.0,0.0,37.0,0.0,40.0,1.0,0.0
36.0,4.0,153211.0,8.0,3.0,1.0,2.0,1.0,0.0,12.0,0.0,40.0,1.0,0.0
45.0,4.0,157058.0,8.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,39.0,0.0,0.0
36.0,4.0,220420.0,1.0,3.0,2.0,2.0,1.0,0.0,14.0,0.0,40.0,0.0,0.0
52.0,4.0,307968.0,8.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
22.0,4.0,68843.0,8.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,20.0,0.0,0.0
52.0,4.0,100192.0,12.0,3.0,1.0,2.0,1.0,0.0,99.0,0.0,40.0,1.0,0.0
43.0,2.0,108643.0,11.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
56.0,4.0,319892.0,13.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0
43.0,5.0,73723.0,9.0,0.0,1.0,3.0,1.0,1.0,16.0,0.0,35.0,1.0,0.0
48.0,4.0,277061.0,9.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,52.0,1.0,0.0
60.0,4.0,126817.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,99.0,1.0,0.0
35.0,4.0,233053.0,8.0,1.0,2.0,3.0,1.0,0.0,20.0,0.0,50.0,1.0,0.0
44.0,4.0,336739.0,11.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,40.0,1.0,0.0
38.0,4.0,139479.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,49.0,1.0,0.0
67.0,4.0,115801.0,8.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,14.0,1.0,0.0
24.0,4.0,35677.0,9.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
40.0,3.0,100719.0,1.0,3.0,2.0,2.0,0.0,0.0,33.0,0.0,40.0,1.0,0.0
42.0,4.0,324517.0,9.0,3.0,1.0,2.0,1.0,0.0,39.0,0.0,40.0,0.0,0.0
40.0,4.0,111177.0,9.0,1.0,6.0,3.0,1.0,1.0,1944.0,0.0,44.0,1.0,0.0
21.0,4.0,289234.0,9.0,1.0,1.0,3.0,1.0,1.0,13.0,0.0,35.0,1.0,0.0
64.0,5.0,114019.0,8.0,3.0,1.0,2.0,1.0,0.0,11.0,300.0,40.0,1.0,0.0
41.0,4.0,234743.0,11.0,3.0,1.0,2.0,1.0,0.0,10.0,0.0,40.0,1.0,0.0
40.0,4.0,163239.0,8.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,45.0,1.0,0.0
43.0,4.0,193649.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
47.0,4.0,152900.0,8.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0,35.0,1.0,0.0
43.0,4.0,133442.0,8.0,0.0,1.0,3.0,1.0,1.0,6.0,0.0,49.0,1.0,0.0
29.0,1.0,250138.0,10.0,3.0,4.0,2.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
35.0,4.0,334287.0,12.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,40.0,0.0,0.0
53.0,4.0,173183.0,12.0,3.0,2.0,2.0,1.0,0.0,13.0,1.0,60.0,1.0,0.0
46.0,4.0,145320.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
22.0,4.0,213649.0,2.0,1.0,2.0,3.0,1.0,0.0,12.0,0.0,40.0,0.0,0.0
35.0,4.0,362870.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
40.0,4.0,170745.0,10.0,3.0,4.0,2.0,1.0,1.0,46.0,0.0,41.0,1.0,0.0
22.0,4.0,264301.0,8.0,1.0,1.0,3.0,0.0,0.0,41.0,0.0,40.0,1.0,0.0
24.0,4.0,206301.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,49.0,1.0,0.0
44.0,4.0,195974.0,9.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0
25.0,4.0,232170.0,8.0,3.0,1.0,2.0,1.0,0.0,99.0,0.0,51.0,1.0,0.0
20.0,4.0,438101.0,9.0,1.0,1.0,3.0,1.0,0.0,11.0,1.0,25.0,1.0,0.0
48.0,4.0,109498.0,10.0,1.0,2.0,3.0,1.0,0.0,13.0,0.0,40.0,1.0,0.0
41.0,4.0,74320.0,12.0,2.0,2.0,3.0,1.0,1.0,15.0,0.0,46.0,1.0,0.0
32.0,4.0,256917.0,12.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,60.0,1.0,0.0
23.0,4.0,41834.0,9.0,1.0,6.0,1.0,1.0,0.0,617.0,0.0,19.0,1.0,0.0
20.0,4.0,399004.0,9.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
76.0,1.0,102303.0,9.0,0.0,2.0,0.0,1.0,1.0,93.0,0.0,25.0,1.0,0.0
60.0,4.0,346149.0,8.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,41.0,1.0,0.0
30.0,4.0,114330.0,8.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
33.0,2.0,129876.0,12.0,1.0,5.0,1.0,1.0,0.0,976.0,0.0,60.0,1.0,0.0
31.0,3.0,185959.0,8.0,3.0,1.0,2.0,1.0,0.0,11.0,0.0,40.0,1.0,0.0
58.0,1.0,221419.0,5.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
31.0,4.0,116962.0,9.0,3.0,1.0,2.0,1.0,0.0,75.0,0.0,40.0,1.0,0.0
27.0,4.0,180593.0,12.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,50.0,1.0,0.0
61.0,4.0,302965.0,12.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
39.0,4.0,116871.0,9.0,3.0,1.0,2.0,1.0,0.0,552.0,0.0,40.0,1.0,0.0
21.0,4.0,67810.0,8.0,1.0,1.0,3.0,1.0,0.0,19.0,0.0,43.0,1.0,0.0
18.0,4.0,298179.0,2.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,26.0,1.0,0.0
31.0,4.0,146827.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
28.0,4.0,146613.0,12.0,1.0,4.0,1.0,1.0,1.0,0.0,11.0,40.0,1.0,0.0
