age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
22.0,4.0,264757.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,1502.0,38.0,1.0,0.0
58.0,4.0,344446.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
52.0,4.0,243870.0,8.0,3.0,2.0,2.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
28.0,4.0,310882.0,9.0,3.0,1.0,2.0,1.0,0.0,28.0,0.0,50.0,1.0,0.0
41.0,4.0,94767.0,8.0,1.0,2.0,1.0,1.0,0.0,20.0,0.0,40.0,1.0,0.0
22.0,4.0,201867.0,8.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,35.0,1.0,0.0
24.0,4.0,252946.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
48.0,4.0,159125.0,5.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
30.0,4.0,188697.0,9.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
22.0,4.0,270103.0,8.0,1.0,2.0,3.0,1.0,1.0,0.0,395.0,38.0,1.0,0.0
28.0,4.0,128770.0,8.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
45.0,5.0,166227.0,9.0,3.0,6.0,2.0,1.0,0.0,27.0,0.0,50.0,1.0,0.0
32.0,4.0,228694.0,5.0,3.0,4.0,2.0,1.0,0.0,5.0,0.0,40.0,1.0,0.0
36.0,4.0,143696.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
32.0,4.0,177214.0,12.0,1.0,1.0,0.0,1.0,0.0,10.0,0.0,43.0,0.0,0.0
35.0,4.0,179226.0,8.0,0.0,5.0,3.0,1.0,1.0,6.0,0.0,50.0,1.0,0.0
22.0,4.0,200590.0,12.0,1.0,2.0,3.0,1.0,0.0,7.0,0.0,30.0,1.0,0.0
25.0,4.0,65061.0,12.0,1.0,1.0,1.0,1.0,0.0,36.0,0.0,40.0,1.0,0.0
17.0,4.0,42878.0,6.0,1.0,1.0,3.0,1.0,0.0,13.0,0.0,25.0,1.0,0.0
50.0,2.0,109602.0,9.0,3.0,5.0,2.0,1.0,0.0,12.0,0.0,40.0,1.0,0.0
25.0,4.0,708241.0,12.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
40.0,4.0,396254.0,9.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
58.0,0.0,118313.0,13.0,3.0,1.0,2.0,1.0,1.0,487.0,0.0,44.0,1.0,0.0
29.0,4.0,251097.0,12.0,1.0,5.0,3.0,1.0,0.0,33.0,0.0,44.0,1.0,0.0
31.0,4.0,268947.0,8.0,0.0,1.0,1.0,1.0,0.0,30.0,0.0,40.0,1.0,0.0
31.0,4.0,169283.0,9.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,40.0,0.0,0.0
47.0,4.0,111289.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
24.0,4.0,150471.0,8.0,1.0,1.0,3.0,1.0,0.0,25.0,0.0,48.0,1.0,0.0
41.0,4.0,201962.0,8.0,1.0,2.0,1.0,1.0,0.0,2052.0,0.0,40.0,1.0,0.0
24.0,1.0,203039.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
54.0,4.0,244753.0,8.0,0.0,2.0,1.0,1.0,0.0,23.0,0.0,40.0,1.0,0.0
36.0,4.0,104138.0,8.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
65.0,1.0,306620.0,12.0,3.0,6.0,2.0,1.0,0.0,2307.0,1.0,40.0,1.0,0.0
36.0,5.0,177186.0,8.0,3.0,5.0,0.0,1.0,0.0,11.0,0.0,40.0,1.0,0.0
55.0,4.0,211356.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,40.0,1.0,0.0
58.0,4.0,63707.0,10.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,40.0,1.0,0.0
22.0,4.0,171838.0,8.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0
45.0,4.0,219162.0,12.0,3.0,1.0,2.0,0.0,0.0,5.0,0.0,40.0,0.0,0.0
44.0,4.0,146710.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
28.0,6.0,183863.0,8.0,1.0,5.0,1.0,1.0,1.0,72.0,0.0,55.0,1.0,0.0
35.0,4.0,43530.0,9.0,3.0,2.0,2.0,1.0,0.0,1056.0,0.0,60.0,1.0,0.0
26.0,4.0,109474.0,10.0,3.0,1.0,2.0,1.0,0.0,408.0,0.0,40.0,1.0,1.0
44.0,1.0,237900.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
40.0,5.0,39811.0,9.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,50.0,1.0,0.0
30.0,4.0,246305.0,7.0,1.0,1.0,3.0,1.0,0.0,37.0,0.0,30.0,1.0,0.0
24.0,4.0,151674.0,8.0,1.0,2.0,1.0,1.0,1.0,26.0,0.0,40.0,1.0,0.0
39.0,4.0,252253.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,48.0,1.0,0.0
32.0,4.0,339767.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,62.0,1.0,0.0
40.0,1.0,304311.0,10.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
40.0,4.0,340680.0,12.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
33.0,4.0,41196.0,10.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,55.0,1.0,0.0
58.0,4.0,213014.0,12.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,40.0,1.0,0.0
37.0,4.0,189890.0,8.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,45.0,1.0,0.0
53.0,4.0,350166.0,1.0,3.0,6.0,2.0,1.0,0.0,13.0,0.0,50.0,0.0,0.0
19.0,4.0,142802.0,8.0,1.0,2.0,3.0,1.0,1.0,5.0,0.0,50.0,1.0,0.0
38.0,5.0,230326.0,8.0,3.0,2.0,2.0,1.0,0.0,1371.0,0.0,50.0,1.0,0.0
31.0,4.0,334363.0,8.0,3.0,1.0,2.0,1.0,0.0,16.0,0.0,40.0,1.0,0.0
50.0,5.0,88085.0,8.0,3.0,2.0,2.0,1.0,0.0,590.0,0.0,50.0,1.0,0.0
30.0,4.0,184769.0,9.0,3.0,1.0,2.0,0.0,0.0,71.0,0.0,40.0,0.0,0.0
42.0,4.0,233139.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
35.0,4.0,132021.0,8.0,3.0,2.0,2.0,1.0,0.0,23.0,0.0,40.0,1.0,1.0
66.0,2.0,104847.0,3.0,0.0,1.0,3.0,1.0,1.0,125.0,0.0,40.0,1.0,0.0
24.0,4.0,149498.0,12.0,1.0,4.0,3.0,1.0,0.0,39.0,0.0,40.0,1.0,0.0
41.0,3.0,236777.0,12.0,0.0,2.0,3.0,1.0,1.0,16.0,0.0,40.0,1.0,0.0
28.0,4.0,105307.0,9.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,60.0,1.0,0.0
44.0,0.0,156107.0,10.0,3.0,2.0,2.0,1.0,0.0,20.0,0.0,41.0,1.0,0.0
42.0,4.0,237560.0,11.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0
26.0,4.0,174978.0,9.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
59.0,4.0,322242.0,12.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
23.0,3.0,286036.0,8.0,1.0,2.0,3.0,1.0,0.0,90.0,0.0,79.0,1.0,0.0
28.0,4.0,40936.0,9.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0
41.0,4.0,204559.0,12.0,0.0,3.0,1.0,1.0,0.0,34.0,0.0,40.0,1.0,0.0
30.0,4.0,162955.0,9.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,31.0,1.0,0.0
27.0,4.0,57741.0,8.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,40.0,1.0,0.0
29.0,4.0,569821.0,8.0,3.0,1.0,2.0,1.0,0.0,17.0,0.0,41.0,1.0,0.0
65.0,4.0,172974.0,12.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,45.0,0.0,0.0
41.0,4.0,99941.0,8.0,0.0,6.0,1.0,1.0,0.0,12.0,0.0,40.0,1.0,0.0
19.0,4.0,232150.0,9.0,1.0,2.0,3.0,1.0,1.0,5.0,0.0,15.0,1.0,0.0
58.0,4.0,106115.0,12.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0
25.0,5.0,72495.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
57.0,5.0,33770.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,64.0,1.0,0.0
45.0,4.0,191397.0,9.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
34.0,4.0,197135.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
21.0,4.0,166464.0,8.0,1.0,1.0,3.0,1.0,0.0,6.0,0.0,16.0,1.0,0.0
38.0,2.0,243119.0,8.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,40.0,1.0,0.0
19.0,4.0,169148.0,9.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0
23.0,4.0,101080.0,9.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,37.0,1.0,0.0
38.0,1.0,168643.0,8.0,1.0,6.0,0.0,1.0,0.0,21.0,0.0,40.0,1.0,0.0
52.0,3.0,65950.0,13.0,0.0,6.0,3.0,1.0,1.0,147.0,0.0,40.0,1.0,0.0
39.0,4.0,181916.0,8.0,0.0,1.0,3.0,1.0,1.0,1.0,704.0,40.0,1.0,0.0
24.0,3.0,172927.0,8.0,1.0,2.0,3.0,1.0,0.0,12.0,0.0,45.0,1.0,0.0
17.0,4.0,108684.0,5.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0
46.0,4.0,41550.0,9.0,3.0,1.0,2.0,1.0,0.0,29.0,0.0,45.0,1.0,0.0
27.0,1.0,131180.0,8.0,1.0,6.0,1.0,1.0,1.0,53.0,0.0,42.0,1.0,0.0
49.0,4.0,150348.0,6.0,3.0,2.0,2.0,1.0,0.0,8.0,0.0,40.0,0.0,0.0
21.0,4.0,47159.0,11.0,1.0,1.0,3.0,1.0,1.0,16.0,0.0,18.0,1.0,0.0
48.0,4.0,80771.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,2073.0,53.0,1.0,0.0
38.0,4.0,117550.0,12.0,3.0,2.0,2.0,1.0,0.0,446.0,0.0,40.0,1.0,1.0
42.0,4.0,113210.0,9.0,1.0,2.0,3.0,1.0,1.0,18.0,0.0,40.0,1.0,0.0
29.0,4.0,342544.0,8.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,40.0,1.0,0.0
39.0,4.0,132637.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,40.0,1.0,0.0
28.0,4.0,198395.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
64.0,4.0,50935.0,9.0,0.0,1.0,1.0,1.0,0.0,17.0,0.0,23.0,1.0,0.0
31.0,4.0,178323.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,40.0,1.0,0.0
53.0,4.0,140088.0,8.0,1.0,2.0,1.0,1.0,1.0,16.0,0.0,40.0,1.0,0.0
28.0,4.0,148313.0,12.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
22.0,4.0,200164.0,6.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,20.0,1.0,0.0
30.0,4.0,173244.0,6.0,0.0,6.0,3.0,1.0,0.0,35.0,0.0,60.0,1.0,0.0
57.0,4.0,151437.0,12.0,3.0,6.0,2.0,1.0,0.0,0.0,2631.0,40.0,1.0,1.0
20.0,5.0,199964.0,9.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,40.0,1.0,0.0
60.0,4.0,93649.0,8.0,3.0,1.0,2.0,1.0,0.0,115.0,0.0,45.0,1.0,0.0
45.0,5.0,240603.0,6.0,0.0,5.0,1.0,1.0,0.0,225.0,0.0,50.0,1.0,0.0
23.0,4.0,213103.0,4.0,3.0,1.0,2.0,1.0,0.0,23.0,0.0,40.0,1.0,0.0
52.0,4.0,169392.0,8.0,1.0,1.0,1.0,1.0,0.0,1442.0,0.0,50.0,1.0,0.0
21.0,4.0,187507.0,9.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,50.0,1.0,0.0
44.0,4.0,186702.0,8.0,0.0,1.0,3.0,1.0,0.0,23.0,0.0,44.0,1.0,0.0
25.0,4.0,469418.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,40.0,1.0,0.0
63.0,4.0,120847.0,9.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0
24.0,4.0,203475.0,12.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,46.0,1.0,0.0
47.0,4.0,282513.0,14.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0
19.0,4.0,182210.0,9.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0
31.0,4.0,184237.0,8.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0
21.0,4.0,285749.0,9.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,35.0,1.0,0.0
34.0,4.0,98483.0,12.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,26.0,1.0,0.0
30.0,4.0,255668.0,7.0,0.0,2.0,3.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
40.0,4.0,189803.0,9.0,1.0,1.0,3.0,1.0,1.0,22.0,0.0,40.0,0.0,0.0
22.0,4.0,169191.0,9.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,46.0,1.0,0.0
46.0,1.0,271641.0,12.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
29.0,4.0,213268.0,12.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,42.0,1.0,0.0
62.0,4.0,117841.0,8.0,3.0,1.0,2.0,1.0,0.0,17.0,0.0,40.0,1.0,0.0
32.0,4.0,179897.0,9.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
26.0,4.0,138974.0,10.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
40.0,2.0,113573.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,40.0,0.0,0.0
28.0,4.0,243229.0,9.0,1.0,2.0,3.0,1.0,1.0,45.0,0.0,40.0,1.0,0.0
26.0,5.0,219840.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,60.0,1.0,0.0
31.0,4.0,94612.0,10.0,1.0,2.0,3.0,1.0,1.0,21.0,1719.0,40.0,1.0,0.0
20.0,6.0,134531.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,1.0,0.0
40.0,4.0,279003.0,9.0,0.0,1.0,1.0,1.0,0.0,88.0,0.0,45.0,1.0,0.0
36.0,1.0,197743.0,12.0,1.0,6.0,1.0,1.0,0.0,4.0,0.0,49.0,1.0,0.0
35.0,4.0,185215.0,9.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
43.0,2.0,378912.0,11.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0
36.0,4.0,125650.0,6.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
40.0,4.0,109542.0,9.0,1.0,6.0,1.0,1.0,1.0,4.0,0.0,40.0,1.0,0.0
35.0,4.0,165087.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,45.0,1.0,0.0
38.0,4.0,177960.0,13.0,1.0,2.0,3.0,1.0,0.0,7.0,0.0,35.0,1.0,0.0
28.0,4.0,236942.0,12.0,3.0,5.0,2.0,0.0,0.0,85.0,0.0,49.0,1.0,0.0
46.0,4.0,87354.0,12.0,2.0,6.0,1.0,1.0,0.0,17.0,0.0,60.0,1.0,0.0
52.0,4.0,278090.0,9.0,0.0,1.0,3.0,1.0,0.0,10.0,0.0,46.0,1.0,0.0
43.0,4.0,89905.0,12.0,0.0,5.0,1.0,1.0,1.0,6.0,0.0,42.0,1.0,0.0
27.0,4.0,244908.0,5.0,1.0,1.0,3.0,1.0,1.0,15082.0,0.0,25.0,0.0,0.0
20.0,4.0,153090.0,6.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,38.0,1.0,0.0
26.0,4.0,177502.0,8.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
33.0,4.0,395681.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
38.0,4.0,160411.0,12.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,65.0,1.0,0.0
38.0,4.0,228971.0,11.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,1.0
30.0,4.0,124026.0,8.0,1.0,1.0,3.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
48.0,1.0,318057.0,8.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
37.0,4.0,199834.0,13.0,0.0,6.0,1.0,1.0,1.0,11.0,0.0,50.0,1.0,0.0
26.0,4.0,150583.0,12.0,1.0,5.0,3.0,0.0,1.0,9.0,0.0,40.0,1.0,0.0
24.0,4.0,113941.0,6.0,0.0,2.0,3.0,1.0,1.0,5.0,0.0,60.0,1.0,0.0
45.0,4.0,169258.0,8.0,0.0,2.0,3.0,1.0,1.0,14.0,0.0,40.0,1.0,0.0
70.0,4.0,170885.0,8.0,0.0,5.0,1.0,1.0,0.0,35.0,1159.0,19.0,1.0,0.0
23.0,4.0,180568.0,9.0,1.0,2.0,1.0,0.0,0.0,16.0,0.0,40.0,1.0,0.0
39.0,4.0,284457.0,12.0,0.0,2.0,1.0,1.0,1.0,21.0,0.0,45.0,1.0,0.0
18.0,4.0,423071.0,6.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0
20.0,4.0,193005.0,9.0,1.0,1.0,3.0,1.0,1.0,7.0,0.0,30.0,1.0,0.0
33.0,4.0,309347.0,14.0,3.0,6.0,2.0,1.0,1.0,5191.0,0.0,20.0,1.0,0.0
24.0,4.0,131423.0,9.0,1.0,2.0,3.0,0.0,1.0,8.0,0.0,39.0,0.0,0.0
28.0,1.0,141116.0,8.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,50.0,1.0,0.0
50.0,4.0,108261.0,9.0,0.0,2.0,1.0,1.0,0.0,10.0,0.0,59.0,1.0,0.0
28.0,4.0,255890.0,8.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,40.0,0.0,0.0
33.0,5.0,193831.0,4.0,1.0,1.0,1.0,1.0,0.0,19.0,0.0,30.0,1.0,0.0
46.0,4.0,113084.0,8.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,40.0,1.0,0.0
67.0,4.0,135294.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,31.0,1.0,0.0
56.0,4.0,180749.0,5.0,3.0,1.0,2.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
18.0,4.0,63603.0,6.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0
22.0,4.0,200632.0,8.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
33.0,1.0,185685.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,58.0,1.0,0.0
48.0,2.0,35292.0,11.0,3.0,1.0,2.0,1.0,0.0,31.0,0.0,40.0,1.0,0.0
21.0,4.0,189305.0,3.0,1.0,1.0,3.0,1.0,0.0,65.0,0.0,40.0,1.0,0.0
62.0,4.0,227623.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,58.0,0.0,0.0
26.0,4.0,217698.0,8.0,1.0,2.0,3.0,1.0,0.0,8.0,0.0,40.0,1.0,0.0
40.0,4.0,569434.0,6.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
50.0,4.0,268967.0,8.0,3.0,2.0,2.0,1.0,0.0,112.0,0.0,20.0,1.0,0.0
35.0,1.0,49392.0,6.0,3.0,1.0,2.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
57.0,4.0,109381.0,8.0,3.0,1.0,2.0,1.0,0.0,115.0,0.0,30.0,1.0,0.0
18.0,4.0,174300.0,6.0,1.0,1.0,3.0,1.0,0.0,34.0,0.0,20.0,1.0,0.0
41.0,4.0,121654.0,12.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0
60.0,5.0,267180.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
38.0,4.0,194846.0,8.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,55.0,1.0,0.0
35.0,4.0,280800.0,6.0,3.0,1.0,2.0,1.0,0.0,1.0,1624.0,44.0,1.0,0.0
43.0,4.0,204378.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
52.0,5.0,330910.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,41.0,1.0,0.0
41.0,4.0,115972.0,7.0,0.0,2.0,1.0,1.0,0.0,39.0,0.0,38.0,1.0,0.0
29.0,4.0,200346.0,12.0,1.0,6.0,3.0,1.0,0.0,0.0,1904.0,36.0,1.0,0.0
35.0,4.0,171148.0,8.0,0.0,6.0,1.0,1.0,0.0,1394.0,0.0,53.0,1.0,0.0
21.0,4.0,205328.0,9.0,1.0,2.0,3.0,1.0,1.0,25.0,1.0,32.0,1.0,0.0
29.0,4.0,238774.0,8.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,33.0,1.0,0.0
69.0,1.0,310455.0,12.0,0.0,6.0,1.0,1.0,1.0,62.0,0.0,23.0,1.0,0.0
42.0,3.0,182828.0,10.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,53.0,1.0,0.0
30.0,4.0,183219.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,41.0,1.0,0.0
52.0,4.0,148482.0,8.0,3.0,1.0,2.0,1.0,0.0,1212.0,0.0,40.0,1.0,0.0
27.0,4.0,252967.0,5.0,3.0,1.0,2.0,1.0,0.0,20.0,0.0,40.0,1.0,0.0
44.0,5.0,225030.0,11.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,55.0,1.0,0.0
47.0,4.0,148061.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,31.0,1.0,0.0
63.0,2.0,117292.0,8.0,3.0,1.0,2.0,0.0,0.0,5615.0,1.0,40.0,1.0,0.0
30.0,4.0,224141.0,8.0,3.0,1.0,2.0,1.0,0.0,19.0,0.0,40.0,1.0,0.0
51.0,4.0,194583.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
20.0,4.0,78267.0,1.0,1.0,2.0,3.0,1.0,0.0,745.0,0.0,37.0,1.0,0.0
20.0,4.0,199499.0,6.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,30.0,1.0,0.0
27.0,4.0,125479.0,12.0,1.0,6.0,1.0,1.0,1.0,5.0,0.0,45.0,1.0,0.0
31.0,1.0,153347.0,9.0,1.0,6.0,3.0,1.0,1.0,144.0,0.0,35.0,1.0,0.0
20.0,4.0,107950.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,25.0,1.0,0.0
19.0,4.0,149098.0,5.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
31.0,4.0,167327.0,6.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,40.0,1.0,0.0
19.0,4.0,170726.0,8.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,25.0,1.0,0.0
55.0,3.0,99794.0,9.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,49.0,1.0,0.0
27.0,4.0,550695.0,8.0,1.0,1.0,3.0,1.0,0.0,573.0,0.0,75.0,0.0,0.0
55.0,5.0,13492.0,9.0,3.0,6.0,2.0,1.0,0.0,236.0,0.0,62.0,1.0,0.0
28.0,1.0,318014.0,10.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
25.0,4.0,343191.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,40.0,1.0,0.0
48.0,4.0,153990.0,12.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
24.0,4.0,104951.0,3.0,1.0,2.0,3.0,1.0,0.0,8.0,0.0,40.0,1.0,0.0
23.0,4.0,186529.0,11.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,40.0,1.0,0.0
38.0,4.0,163882.0,4.0,0.0,1.0,3.0,1.0,0.0,26.0,0.0,40.0,1.0,0.0
33.0,4.0,139882.0,9.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,39.0,1.0,0.0
24.0,4.0,218743.0,8.0,1.0,2.0,3.0,1.0,1.0,6.0,0.0,40.0,1.0,0.0
35.0,4.0,177777.0,15.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,40.0,0.0,0.0
42.0,4.0,122665.0,8.0,0.0,1.0,0.0,1.0,1.0,21.0,0.0,27.0,1.0,0.0
24.0,4.0,85452.0,12.0,1.0,5.0,1.0,1.0,0.0,408.0,0.0,35.0,1.0,0.0
60.0,1.0,162863.0,8.0,3.0,1.0,2.0,1.0,0.0,13.0,0.0,40.0,1.0,0.0
22.0,2.0,35900.0,9.0,1.0,6.0,3.0,1.0,0.0,7.0,0.0,36.0,1.0,0.0
20.0,4.0,175834.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0
32.0,4.0,121487.0,10.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
26.0,4.0,275858.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
20.0,4.0,70226.0,8.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,30.0,1.0,0.0
22.0,5.0,321735.0,9.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0
28.0,4.0,89296.0,10.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0
28.0,4.0,64843.0,8.0,0.0,1.0,1.0,1.0,0.0,728.0,1.0,41.0,1.0,0.0
74.0,4.0,88820.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,31.0,1.0,0.0
23.0,4.0,354060.0,12.0,1.0,1.0,0.0,1.0,0.0,10.0,0.0,37.0,1.0,0.0
28.0,4.0,297947.0,13.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
49.0,4.0,263887.0,9.0,0.0,2.0,1.0,1.0,1.0,0.0,1525.0,37.0,1.0,0.0
22.0,4.0,48860.0,13.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0
